ID,Type,URL,Status,Title,Section,Category.Price,Category.Brand,Category.Style,Category.Colour,Body,Teaser,Image,Product.SKU,Product.ListPrice,Product.SellPrice,Product.Saving,Product.Stock.Value,Product.Stock.Message
9586,Product,HER-BRAND/FEUD/RUFFLE,1,"FEUD RUFFLE BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>Please, if you buy these be careful to look where you&#39;re going. It&#39;s going to be so tempting to just gaze at your feet when they look this cool! A lace up boot with perforated leather sides, and a colourful and chunky stacked EVA heel.</p>","<p>Please, if you buy these be careful to look where you&#39;re going. It&#39;s going to be so tempting to just gaze at your feet when they look this cool! A lace up boot with perforated leather sides, and a colourful and chunky stacked EVA heel.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Ruffle Black.png&resizetoWidth=174",FEU202120101,90.00,45.00,45.00,NULL,"Out of Stock"
9587,Product,HER-BRAND/FEUD/RUFFLE-9587,1,"FEUD RUFFLE CREAM",HER,"£25 to £50",FEUD,HEELS,CREAM,"<p>Please, if you buy these be careful to look where you&#39;re going. It&#39;s going to be so tempting to just gaze at your feet when they look this cool! A lace up boot with perforated leather sides, and a colourful and chunky stacked EVA&nbsp;heel.</p>","<p>Please, if you buy these be careful to look where you&#39;re going. It&#39;s going to be so tempting to just gaze at your feet when they look this cool! A lace up boot with perforated leather sides, and a colourful and chunky stacked EVA&nbsp;heel.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Ruffle Silver Grey.png&resizetoWidth=174",FEU202124451,90.00,45.00,45.00,NULL,"Out of Stock"
9588,Product,HER-BRAND/FEUD/COLLAGE,1,"FEUD COLLAGE BLACK",HER,"£75 to £100",FEUD,BOOTS,BLACK,"<p>A standout piece from Feud with this stylish and quirky design, a cool distressed leather boot with a difference. The look is mixed up with tons of gems, studs and buttons embellished to the back for a real boho-babe feel- match their heavy hardware with some heavy kohl. Available in black or brown.</p>","<p>A standout piece from Feud with this stylish and quirky design, a cool distressed leather boot with a difference. The look is mixed up with tons of gems, studs and buttons embellished to the back for a real boho-babe feel- match their heavy hardware wi ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Collage Boisterous Black.png&resizetoWidth=174",FEU202204591,150.00,90.00,60.00,NULL,"Out of Stock"
9589,Product,HER-BRAND/FEUD/COLLAGE-9589,1,"FEUD COLLAGE BROWN",HER,"£75 to £100",FEUD,BOOTS,BROWN,"<p>A standout piece from Feud with this stylish and quirky design, a cool distressed leather boot with a difference. The look is mixed up with tons of gems, studs and buttons embellished to the back for a real boho-babe feel- match their heavy hardware with some heavy kohl. Available in black or brown.</p>","<p>A standout piece from Feud with this stylish and quirky design, a cool distressed leather boot with a difference. The look is mixed up with tons of gems, studs and buttons embellished to the back for a real boho-babe feel- match their heavy hardware wi ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Collage Boisterous Brown.png&resizetoWidth=174",FEU202205621,150.00,90.00,60.00,NULL,"Out of Stock"
9590,Product,HER-BRAND/FEUD/BARDOT,1,"FEUD BARDOT BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>High-heel slingbacks with butterfly shape cut-out. Will look great teamed with ankle-cropped jeans and a fitted shirt. Available in black or tan with a mix of the season&#39;s pastel shades.&nbsp;</p>","<p>High-heel slingbacks with butterfly shape cut-out. Will look great teamed with ankle-cropped jeans and a fitted shirt. Available in black or tan with a mix of the season&#39;s pastel shades.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Bardot Black Multi.png&resizetoWidth=174",FEU202262601,130.00,45.00,85.00,0,"Out of Stock"
9591,Product,HER-BRAND/FEUD/BARDOT-9591,1,"FEUD BARDOT BROWN",HER,"£25 to £50",FEUD,HEELS,BROWN,"<p>High-heel slingbacks with butterfly shape cut-out. Will look great teamed with ankle-cropped jeans and a fitted shirt. Available in black or tan with a mix of the season&#39;s pastel shades.&nbsp;</p>","<p>High-heel slingbacks with butterfly shape cut-out. Will look great teamed with ankle-cropped jeans and a fitted shirt. Available in black or tan with a mix of the season&#39;s pastel shades.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Bardot Tan Multi.png&resizetoWidth=174",FEU202264471,130.00,45.00,85.00,0,"Out of Stock"
9603,Product,HER-BRAND/FEUD/ENCORE,1,"FEUD ENCORE BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>Classic high heel with an essential Feud twist. The slight stripe detail to the heel give the simple silhouette a chic update. Available in black or mineral.</p>","<p>Classic high heel with an essential Feud twist. The slight stripe detail to the heel give the simple silhouette a chic update. Available in black or mineral.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Encore Black.png&resizetoWidth=174",FEU203320101,90.00,45.00,45.00,NULL,"Out of Stock"
9604,Product,HER-BRAND/FEUD/ENCORE-9604,1,"FEUD ENCORE BROWN",HER,"£25 to £50",FEUD,HEELS,BROWN,"<p>Classic high heel with an essential Feud twist. The slight stripe detail to the heel give the simple silhouette a chic update. Available in black or mineral.</p>","<p>Classic high heel with an essential Feud twist. The slight stripe detail to the heel give the simple silhouette a chic update. Available in black or mineral.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Encore Mineral.png&resizetoWidth=174",FEU203325791,90.00,45.00,45.00,NULL,"Out of Stock"
9605,Product,HER-BRAND/FEUD/ENIGMA,1,"FEUD ENIGMA BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>A classic court with a twist. The patent leather panels give a chic edge whilst the striped detailing on the heel and highlight stitching brings the style up to date for an ideal day to evening shoe.</p>","<p>A classic court with a twist. The patent leather panels give a chic edge whilst the striped detailing on the heel and highlight stitching brings the style up to date for an ideal day to evening shoe.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Enigma Black.png&resizetoWidth=174",FEU203330101,70.00,35.00,35.00,NULL,"Out of Stock"
9606,Product,HER-BRAND/FEUD/ENIGMA-9606,1,"FEUD ENIGMA BROWN",HER,"£25 to £50",FEUD,HEELS,BROWN,"<p>A classic court with a twist. The croc look leather panels give a vintage edge whilst the striped detailing on the heel and highlight stitching brings the style up to date for an ideal day to evening shoe.</p>","<p>A classic court with a twist. The croc look leather panels give a vintage edge whilst the striped detailing on the heel and highlight stitching brings the style up to date for an ideal day to evening shoe.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Enigma Cognac.png&resizetoWidth=174",FEU203331021,70.00,35.00,35.00,NULL,"Out of Stock"
9607,Product,HER-BRAND/FEUD/LUSTRE,1,"FEUD LUSTRE BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>Classic court shoe with sky-high heel and croc-look finish. The unique leather over-hang cuff to the back of the shoe gives this style a cool edge over your simple court. Available in black and cognac.</p>","<p>Classic court shoe with sky-high heel and croc-look finish. The unique leather over-hang cuff to the back of the shoe gives this style a cool edge over your simple court. Available in black and cognac.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Lustre Black.png&resizetoWidth=174",FEU203390107,80.00,40.00,40.00,NULL,"Out of Stock"
9608,Product,HER-BRAND/FEUD/LUSTRE-9608,1,"FEUD LUSTRE BROWN",HER,"£25 to £50",FEUD,HEELS,BROWN,"<p>Classic court shoe with sky-high heel and croc-look finish. The unique leather over-hang cuff to the back of the shoe gives this style an edge over your simple court. Available in black and cognac.</p>","<p>Classic court shoe with sky-high heel and croc-look finish. The unique leather over-hang cuff to the back of the shoe gives this style an edge over your simple court. Available in black and cognac.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Lustre Cognac.png&resizetoWidth=174",FEU203391027,80.00,40.00,40.00,NULL,"Out of Stock"
9609,Product,HER-BRAND/FEUD/LUXE,1,"FEUD LUXE BLACK",HER,"£25 to £50",FEUD,HEELS,BLACK,"<p>Black lace-up shoe boot with super high heel and croc-look leather. The unique over-hang cuff to the back of the shoe gives an up to date feel.</p>","<p>Black lace-up shoe boot with super high heel and croc-look leather. The unique over-hang cuff to the back of the shoe gives an up to date feel.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Luxe Black.png&resizetoWidth=174",FEU203400107,90.00,45.00,45.00,NULL,"Out of Stock"
9610,Product,HER-BRAND/FEUD/RAPENZEL,1,"FEUD RAPENZEL BLACK",HER,"£75 to £100",FEUD,"ANKLE BOOTS",BLACK,"<p>Warm, chunky boot with cosy shearling look inner to keep your feet extra toasty. The striped, curved block heel in a mixture of rich tones adds a quirky touch, with strapping and oversized buckles being the ultimate finishes.</p>","<p>Warm, chunky boot with cosy shearling look inner to keep your feet extra toasty. The striped, curved block heel in a mixture of rich tones adds a quirky touch, with strapping and oversized buckles being the ultimate finishes.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Rapenzel Black.png&resizetoWidth=174",FEU203420101,150.00,80.00,70.00,NULL,"Out of Stock"
9614,Product,HIS-BRAND/FEUD/VISAGE,1,"FEUD VISAGE BLACK",HIS,"£75 to £100",FEUD,BOOTS,BLACK,"<p>The perfect footwear for the man who wants to look scruffy &ndash; but deep down just loves dressing smart. A fashionable 8-eyelet lace up boot with reinforced toe panel that you can easily team with skinny jeans or trousers. Also available in Dark Navy.</p>","<p>The perfect footwear for the man who wants to look scruffy &ndash; but deep down just loves dressing smart. A fashionable 8-eyelet lace up boot with reinforced toe panel that you can easily team with skinny jeans or trousers. Also available in Dark Nav ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Visage Boisterous Black.png&resizetoWidth=174",FEU302691241,120.00,80.00,40.00,NULL,"Out of Stock"
9615,Product,HIS-BRAND/FEUD/VISAGE-9615,1,"FEUD VISAGE BLUE",HIS,"£75 to £100",FEUD,BOOTS,BLUE,"<p>The perfect footwear for the man who wants to look scruffy &ndash; but deep down just loves dressing smart. A fashionable 8-eyelet lace up boot with reinforced toe panel that you can easily team with skinny jeans or trousers. Also available in Black.</p>","<p>The perfect footwear for the man who wants to look scruffy &ndash; but deep down just loves dressing smart. A fashionable 8-eyelet lace up boot with reinforced toe panel that you can easily team with skinny jeans or trousers. Also available in Black.</ ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Visage Boisterous Dark Navy_1.png&resizetoWidth=174",FEU302695601,120.00,80.00,40.00,NULL,"Out of Stock"
9616,Product,HIS-BRAND/FEUD/GRENADE,1,"FEUD GRENADE BROWN",HIS,"£50 to £75",FEUD,CASUAL,BROWN,"<p>A faded leather brogue in washed black or brown that will take you from summer to autumn with ease. Pair with shorts if you&#39;re feeling brave &ndash; or want to show off the last of your summer tan.</p>","<p>A faded leather brogue in washed black or brown that will take you from summer to autumn with ease. Pair with shorts if you&#39;re feeling brave &ndash; or want to show off the last of your summer tan.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Grenade Boisterous Brown.png&resizetoWidth=174",FEU302904901,100.00,60.00,40.00,NULL,"Out of Stock"
9617,Product,HIS-BRAND/FEUD/GRENADE-9617,1,"FEUD GRENADE BLACK",HIS,"£50 to £75",FEUD,CASUAL,BLACK,"<p>A faded leather brogue in washed black or brown that will take you from summer to autumn with ease. Pair with shorts if you&#39;re feeling brave &ndash; or want to show off the last of your summer tan.</p>","<p>A faded leather brogue in washed black or brown that will take you from summer to autumn with ease. Pair with shorts if you&#39;re feeling brave &ndash; or want to show off the last of your summer tan.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Grenade Boisterous Black.png&resizetoWidth=174",FEU302905141,100.00,60.00,40.00,NULL,"Out of Stock"
9619,Product,HIS-BRAND/FEUD/FIZZER,1,"FEUD FIZZER BLACK",HIS,"£50 to £75",FEUD,BOOTS,BLACK,"<p>A 8-eyelet boot that sits just above the ankle. Perfect to stuff the cuffs of your distressed skinny jeans in to, or have them sitting on the top, ska punk style. Available in washed black only.</p>","<p>A 8-eyelet boot that sits just above the ankle. Perfect to stuff the cuffs of your distressed skinny jeans in to, or have them sitting on the top, ska punk style. Available in washed black only.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/FEU Fizzer Boisterous Washed Black.png&resizetoWidth=174",FEU303055141,100.00,65.00,35.00,NULL,"Out of Stock"
9624,Product,HER-BRAND/GLORIOUS/RECON,1,"GLORIOUS RECON BLACK",HER,"£25 to £50",GLORIOUS,FLATS,BLACK,"<p>These boyfriend style brogues are the ideal autumn shoe with a nod to the season&#39;s androgynous trend. Robust without being clumpy, they&#39;ll look gorge paired with an oversized knit and ripped tights. Available in black or brown.</p>","<p>These boyfriend style brogues are the ideal autumn shoe with a nod to the season&#39;s androgynous trend. Robust without being clumpy, they&#39;ll look gorge paired with an oversized knit and ripped tights. Available in black or brown.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/GLO Recon Black.png&resizetoWidth=174",GLO200150101,70.00,30.00,40.00,NULL,"Out of Stock"
9625,Product,HER-BRAND/GLORIOUS/RECON-9625,1,"GLORIOUS RECON BROWN",HER,"£25 to £50",GLORIOUS,FLATS,BROWN,"<p>These boyfriend style brogues are the ideal autumn shoe with a nod towards the season&#39;s adrogynous trend. Robust without being clumpy, they&#39;ll look gorge paired with an oversized knit and ripped tights. Available in black or brown.</p>","<p>These boyfriend style brogues are the ideal autumn shoe with a nod towards the season&#39;s adrogynous trend. Robust without being clumpy, they&#39;ll look gorge paired with an oversized knit and ripped tights. Available in black or brown.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/GLO Recon Brown Leather and Suede.png&resizetoWidth=174",GLO200151111,70.00,30.00,40.00,NULL,"Out of Stock"
9638,Product,HIS-BRAND/GLORIOUS/DRAGON,1,"GLORIOUS DRAGON BLACK",HIS,"£25 to £50",GLORIOUS,SHOES,BLACK,"<p>Classic quadruple laced shoe with slight stacked heel. Available in black or tan brown, these are at the front of the bluegrass trend.</p>","<p>Classic quadruple laced shoe with slight stacked heel. Available in black or tan brown, these are at the front of the bluegrass trend.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/GLO Dragon Waxy Black.png&resizetoWidth=174",GLO300330101,75.00,35.00,40.00,0,"Out of Stock"
9639,Product,HIS-BRAND/GLORIOUS/DRAGON-9639,1,"GLORIOUS DRAGON BROWN",HIS,"£25 to £50",GLORIOUS,SHOES,BROWN,"<p>Classic quadruple laced shoe with slight stacked heel. Available in black or tan brown, these are at the front of the bluegrass trend.</p>","<p>Classic quadruple laced shoe with slight stacked heel. Available in black or tan brown, these are at the front of the bluegrass trend.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/GLO Dragon Brown.png&resizetoWidth=174",GLO300331111,75.00,35.00,40.00,0,"Out of Stock"
9640,Product,HER-BRAND/MORGAN/AMOUR,1,"MORGAN AMOUR BROWN",HER,"£50 to £75",MORGAN,HEELS,BROWN,"<p>A creamy camel sandal with delicate high heel and buckle-up finish. The gold studding and hoop detail inject them with just the right amount of glam.</p>","<p>A creamy camel sandal with delicate high heel and buckle-up finish. The gold studding and hoop detail inject them with just the right amount of glam.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/MOR Amour Tan.png&resizetoWidth=174",M208831330,0.00,60.00,-60.00,23,"In Stock"
